"id";"AuditType";"Topics";"Idx";"Completed";"Active";"createdAt";"updatedAt"
961;"Orthopedics - Amb";"Sequela Diagnosis Issue";"846";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
962;"New Physician";"Chief Complaint";"847";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
963;"New Physician";"Time Based LOS";"848";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
964;"New Physician";"DX Not Documented";"849";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
965;"New Physician";"DX Conflicting Documentation";"850";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
966;"New Physician";"DX Specificity ";"851";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
967;"New Physician";"Global Surgical Period/Package";"852";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
968;"New Physician";"Only identified topic(s) in APPEAL or Non Provider issue";"853";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
969;"New Physician";"Encounter/ Patient Type Issue";"854";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
970;"New Physician";"Independent Interpretation";"855";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
971;"New Physician";"Consultation Required Element";"856";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
972;"New Physician";"MDM Clarification";"857";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
973;"New Physician";"HPI Clarification";"858";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
974;"New Physician";"PE Clarification";"859";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
975;"New Physician";"ROS Clarification";"860";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
976;"New Physician";"Diagnosis or reason not documented/associated";"861";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
977;"New Physician";"Required element - Time";"862";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
978;"New Physician";"Missed Procedure Code";"863";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
979;"New Physician";"Procedure reporting issue";"864";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
980;"New Physician";"Procedure documentation";"865";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
981;"New Physician";"Modifier 25";"866";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
982;"New Physician";"Modifer 59";"867";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
983;"New Physician";"Modifier 57";"868";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
984;"New Physician";"Incorrect Primary Diagnosis";"869";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
985;"New Physician";"Procedure Only Visit";"870";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
986;"New Physician";"Initial Fracture VS. Subsequent ";"871";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
987;"New Physician";"Sequela Diagnosis Issue";"872";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
988;"NICU - IP";"DX Supporting Documentation";"873";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
989;"NICU - IP";"DX Conflicting Documentation";"874";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
990;"NICU - IP";"DX Specificity ";"875";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
991;"NICU - IP";"Critical Care ";"876";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
992;"NICU - IP";"Initial Evaluation/ Daily Care";"877";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
993;"NICU - IP";"Intensive Care";"878";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
994;"NICU - IP";"Delivery Room attendance";"879";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
995;"NICU - IP";"Age discrepancy";"880";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
996;"NICU - IP";"Discharge service issue";"881";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
997;"NICU - IP";"Resuscitation";"882";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
998;"MWE";"Chief Complaint";"883";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
999;"MWE";"Incorrect Level of Service";"884";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1000;"MWE";"Missing MWE Questionaire Response- Question 1 - Self Assessment of Health Status";"885";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1001;"MWE";"Missing MWE Questionaire Response- Question 2 - Psychosocial Risks";"886";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1002;"MWE";"Missing MWE Questionaire Response-Question 3 - Psychosocial Risks";"887";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1003;"MWE";"Missing MWE Questionaire Response-Question 6 - Psychosocial Risks";"888";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1004;"MWE";"Missing MWE Questionaire Response-Question 14 - Psychosocial Risks";"889";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1005;"MWE";"Missing MWE Questionaire Response- Question 4 - Activities of Daily Living (ADL) and Instrumental ADLs";"890";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1006;"MWE";"Missing MWE Questionaire Response- Question 5 - Activities of Daily Living (ADL) and Instrumental ADLs";"891";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1007;"MWE";"Missing MWE Questionaire Response-Question 7 - Activities of Daily Living (ADL) and Instrumental ADLs";"892";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1008;"MWE";"Missing MWE Questionaire Response- Question 9 - Activities of Daily Living (ADL) and Instrumental ADLs";"893";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1009;"MWE";"Missing Medical/Family History- FH";"894";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1010;"MWE";"Missing Medical/ Family History- Meds/Supplemets";"895";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1011;"MWE";"Missing Medical/Family History- PMH/PSH";"896";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1012;"MWE";"Missing Depression Assessment-Questions 3 - Review potential risk factors for depression";"897";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1013;"MWE";"Missing Depression Assessment- Questions 10 - Review potential risk factors for depression";"898";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1014;"MWE";"Missing Depression Assessment-Questions 11 - Review potential risk factors for depression";"899";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1015;"MWE";"Missing Depression Assessment-Questions 12 - Review potential risk factors for depression";"900";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1016;"MWE";"Missing Functional Ability & Safety Assessment-Questions 4- Ability to successfully perform ADLs";"901";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1017;"MWE";"Missing Functional Ability & Safety Assessment- Questions 5- Ability to successfully perform ADLs";"902";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1018;"MWE";"Missing Functional Ability & Safety Assessment-Questions 7 - Ability to successfully perform ADLs";"903";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1019;"MWE";"Missing Functional Ability & Safety Assessment-Questions 9- Ability to successfully perform ADLs";"904";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1020;"MWE";"Missing Functional Ability & Safety Assessment-Questions 8- Hearing Impairment";"905";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1021;"MWE";"Missing Functional Ability & Safety Assessment-Questions 13- Fall Risk";"906";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1022;"MWE";"Missing Functional Ability & Safety Assessment-Questions 20- Fall Risk";"907";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1023;"MWE";"Missing Functional Ability & Safety Assessment-Questions 18- Home Safety";"908";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1024;"MWE";"Missing List of Providers, Suppliers, Medications information";"909";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1025;"MWE";"Missing Routine Measurements Assessment - Height";"910";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1026;"MWE";"Missing Routine Measurements Assessment - Weight";"911";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1027;"MWE";"Missing Routine Measurements Assessment - BMI (or waist circumference, if appropriate)";"912";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1028;"MWE";"Missing Routine Measurements Assessment - Blood Pressure";"913";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1029;"MWE";"Missing Cognitive Impairment Assessment";"914";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1030;"MWE";"Missing Scheduling of Screening Preventive Services";"915";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1031;"MWE";"Missing Personalized Prevention Plan";"916";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1032;"Neoplasm";"DX Supporting Documentation";"917";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1033;"Neoplasm";"DX Conflicting Documentation";"918";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1034;"Neoplasm";"DX Not definitive";"919";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1035;"Neoplasm";"DX Not Documented ";"920";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1036;"Neoplasm";"DX Specificity ";"921";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1037;"Neoplasm";"Active Neoplasm Documentation";"922";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1038;"Neoplasm";"History Neoplasm Documentation";"923";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1039;"Neoplasm";"No Evidence of Disease (NED) without active treatment";"924";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1040;"Neoplasm";"No Evidence of Disease (NED) with active treatment";"925";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1041;"Neoplasm";"Active treatment";"926";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1042;"Neoplasm";"Watchful Waiting/Active Surveillance";"927";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1043;"Neoplasm";"Neoplasm Recurrence";"928";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1044;"Neoplasm";"Primary Neoplasm/Metastasis From";"929";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1045;"Neoplasm";"Secondary Neoplasm/Metastasis To";"930";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1046;"MD Liaison Ambulatory";"Chief Complaint";"931";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1047;"MD Liaison Ambulatory";"Diagnosis or reason not documented/associated";"932";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1048;"MD Liaison Ambulatory";"DX Conflicting Documentation";"933";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1049;"MD Liaison Ambulatory";"DX Incorrect Primary Diagnosis";"934";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1050;"MD Liaison Ambulatory";"DX Not definitive";"935";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1051;"MD Liaison Ambulatory";"DX Not Documented";"936";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1052;"MD Liaison Ambulatory";"DX Specificity ";"937";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1053;"MD Liaison Ambulatory";"DX Supporting Documentation";"938";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1054;"MD Liaison Ambulatory";"E&M vs. GOS";"939";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1055;"MD Liaison Ambulatory";"Encounter/ Patient Type Issue";"940";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1056;"MD Liaison Ambulatory";"Global Surgical Package";"941";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1057;"MD Liaison Ambulatory";"GMO issue";"942";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1058;"MD Liaison Ambulatory";"Gos - Comprehensive Vs Intermediate Pe";"943";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1059;"MD Liaison Ambulatory";"GOS Element Issue";"944";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1060;"MD Liaison Ambulatory";"HPI Clarification";"945";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1061;"MD Liaison Ambulatory";"Incorrect Primary Diagnosis";"946";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1062;"MD Liaison Ambulatory";"Independent Interpretation";"947";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1063;"MD Liaison Ambulatory";"Initial Fracture VS. Subsequent ";"948";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1064;"MD Liaison Ambulatory";"MDM Clarification";"949";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1065;"MD Liaison Ambulatory";"Missed Procedure Code";"950";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1066;"MD Liaison Ambulatory";"MOD 59/XS ";"951";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1067;"MD Liaison Ambulatory";"Modifer 59";"952";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1068;"MD Liaison Ambulatory";"Modifier 25";"953";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1069;"MD Liaison Ambulatory";"Modifier 33";"954";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1070;"MD Liaison Ambulatory";"Modifier 57";"955";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1071;"MD Liaison Ambulatory";"Only identified topic(s) in APPEAL or Non Provider issue";"956";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1072;"MD Liaison Ambulatory";"Pap and Pelvic Screen";"957";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1073;"MD Liaison Ambulatory";"Patient type (new / est)";"958";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1074;"MD Liaison Ambulatory";"PE Clarification";"959";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1075;"MD Liaison Ambulatory";"Procedure documentation";"960";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1076;"MD Liaison Ambulatory";"Procedure Functionality ";"961";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1077;"MD Liaison Ambulatory";"Procedure only visit";"962";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1078;"MD Liaison Ambulatory";"Procedure reporting issue";"963";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1079;"MD Liaison Ambulatory";"Required element - Time";"964";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1080;"MD Liaison Ambulatory";"ROS Clarification";"965";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1081;"MD Liaison Ambulatory";"Sequela Diagnosis Issue";"966";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1082;"MD Liaison Ambulatory";"TAV Coding";"967";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1083;"MD Liaison Ambulatory";"Time based LOS";"968";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1084;"MD Liaison Ambulatory";"Ultrasound Documentation";"969";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1085;"MD Liaison Licensed Setting";"Age discrepancy";"970";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1086;"MD Liaison Licensed Setting";"Chief Complaint";"971";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1087;"MD Liaison Licensed Setting";"Critical Care Service";"972";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1088;"MD Liaison Licensed Setting";"D/C services time";"973";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1089;"MD Liaison Licensed Setting";"Delivery Room attendance";"974";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1090;"MD Liaison Licensed Setting";"Discharge service issue";"975";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1091;"MD Liaison Licensed Setting";"DX Conflicting Documentation";"976";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1092;"MD Liaison Licensed Setting";"DX Not definitive";"977";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1093;"MD Liaison Licensed Setting";"DX Not Documented";"978";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1094;"MD Liaison Licensed Setting";"DX Specificity ";"979";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1095;"MD Liaison Licensed Setting";"DX Supporting Documentation";"980";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1096;"MD Liaison Licensed Setting";"Encounter/Visit Type Issue";"981";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1097;"MD Liaison Licensed Setting";"Global Surgical Period/Package";"982";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1098;"MD Liaison Licensed Setting";"HPI Clarification";"983";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1099;"MD Liaison Licensed Setting";"Independent Interpretation";"984";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1100;"MD Liaison Licensed Setting";"Initial Evaluation/ Daily Care";"985";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1101;"MD Liaison Licensed Setting";"Initial IP/OBS EM Issue";"986";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1102;"MD Liaison Licensed Setting";"Inpatient admission vs. Observation";"987";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1103;"MD Liaison Licensed Setting";"Intensive Care";"988";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1104;"MD Liaison Licensed Setting";"MDM Clarification";"989";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1105;"MD Liaison Licensed Setting";"Missed Procedure";"990";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1106;"MD Liaison Licensed Setting";"MOD 59/XS";"991";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1107;"MD Liaison Licensed Setting";"Only identified topic(s) in APPEAL or Non Provider issue";"992";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1108;"MD Liaison Licensed Setting";"Only identified topic(s) in APPEAL state";"993";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1109;"MD Liaison Licensed Setting";"PE Clarification";"994";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1110;"MD Liaison Licensed Setting";"Procedure Documentation Issue";"995";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1111;"MD Liaison Licensed Setting";"Procedure Functionality Issue";"996";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1112;"MD Liaison Licensed Setting";"Psych/ Diagnostic Interview";"997";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1113;"MD Liaison Licensed Setting";"Required Elements- Initial IP  or OBS care Level 1";"998";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1114;"MD Liaison Licensed Setting";"Resuscitation (DNR)";"999";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1115;"MD Liaison Licensed Setting";"ROS Clarification";"1000";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1116;"MD Liaison Licensed Setting";"Smart Phrase EDLEVEL5EXCEPTION";"1001";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1117;"MD Liaison Licensed Setting";"Supervision of Residents and Fellows";"1002";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1118;"MD Liaison Licensed Setting";"Time Based LOS";"1003";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1119;"MD Liaison Licensed Setting";"High Risk Medication";"1004";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1120;"Anesthesia";"Anesthesia Type";"1005";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1121;"Anesthesia";"Anesthesiologist Role (MD Alone/Supervision)";"1006";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1122;"Anesthesia";"ASA (Pre-Anesthesia vs. Intra-op)";"1007";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1123;"Anesthesia";"Field Avoidance";"1008";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1124;"Anesthesia";"General Anesthesia used when not usual";"1009";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1125;"Anesthesia";"MAC ";"1010";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1126;"Anesthesia";"Patient Position";"1011";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1127;"Anesthesia";"Plan of Care ";"1012";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1128;"Anesthesia";"Post-Anesthesia Evaluation";"1013";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1129;"Anesthesia";"Presence During Induction";"1014";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1130;"Anesthesia";"Procedure Outside Global";"1015";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1131;"Anesthesia";"Qualifying Circumstances (Controlled Hypotension )";"1016";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1132;"Anesthesia";"Qualifying Circumstances (Emergency Condition)";"1017";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1133;"Anesthesia";"Qualifying Circumstances (Total Body Hypothermia)";"1018";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1134;"Anesthesia";"Supplemental Procedure";"1019";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1135;"Anesthesia";"Time (start/end)";"1020";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1136;"Anesthesia";"Transfer of Care";"1021";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1137;"Ob/Gyn - Amb";"Diagnosis documented but not reported";"1022";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1138;"Ob/Gyn - Amb";"Diagnosis reported but not documented";"1023";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1139;"Ob/Gyn - Amb";"Procedure reported but not documented";"1024";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1140;"Ob/Gyn - Amb";"Encounter provider and service provider do not match";"1025";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1141;"Internal Medicine/Family Medicine - Amb";"Incorrect Primary Diagnosis";"1026";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1142;"Internal Medicine/Family Medicine - Amb";"DX Conflicting Documentation";"1027";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1143;"Internal Medicine/Family Medicine - Amb";"DX documented but not reported";"1028";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1144;"Internal Medicine/Family Medicine - Amb";"DX Not definitive";"1029";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1145;"Internal Medicine/Family Medicine - Amb";"DX Not documented ";"1030";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1146;"Internal Medicine/Family Medicine - Amb";"DX Specificity ";"1031";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1147;"Internal Medicine/Family Medicine - Amb";"DX Documentation is insufficent";"1032";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1148;"Internal Medicine/Family Medicine - Amb";"Sequela Diagnosis Issue";"1033";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1149;"Internal Medicine/Family Medicine - Amb";"Initial Fracture VS. Subsequent ";"1034";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1150;"Internal Medicine/Family Medicine - Amb";"Appropriate DX association";"1035";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
1151;"Internal Medicine/Family Medicine - Amb";"Chief Complaint/Reason for Visit";"1036";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
